time,activity,temp_without_drink_cycles,cow_id
2018-12-04 15:41:00,3.2033103035843715,39.65355555851545,9386
2018-12-04 15:51:00,3.1728539980558184,39.672088239603376,9386
2018-12-04 16:01:00,3.1520046197037126,39.689561910343414,9386
2018-12-04 16:11:00,3.129044558107663,39.70606482159789,9386
2018-12-04 16:21:00,3.1202413402378255,39.72167568359538,9386
2018-12-04 16:31:00,3.144004439715256,39.736464921277204,9386
2018-12-04 16:41:00,3.1572864340778812,39.750495736513805,9386
2018-12-04 16:51:00,3.13654863111487,39.76382501098858,9386
2018-12-04 17:01:00,3.1163292732259342,39.77650407695239,9386
2018-12-04 17:11:00,3.104880763679935,39.788579377870306,9386
2018-12-04 17:21:00,3.0960285592448136,39.80009303688506,9386
2018-12-04 17:31:00,3.082088456121382,39.811083347762775,9386
2018-12-04 17:41:00,3.1043135935485084,39.82158520037927,9386
2018-12-04 17:51:00,3.118027551271467,39.83163045070808,9386
2018-12-04 18:01:00,3.117701649512496,39.841248243576096,9386
2018-12-04 18:11:00,3.112785538598559,39.850465295074606,9386
2018-12-04 18:21:00,3.116276612023576,39.859306140389506,9386
2018-12-04 18:31:00,3.1061948523379175,39.86672001758172,9386
2018-12-04 18:41:00,3.113903798423052,39.87207844860953,9386
2018-12-04 18:51:00,3.1353993610777438,39.875692324597814,9386
2018-12-04 19:01:00,3.140123281066029,39.87766039394502,9386
2018-12-04 19:11:00,3.1517348586889753,39.87788890516826,9386
2018-12-04 19:21:00,3.1609610835965394,39.87665456143793,9386
2018-12-04 19:31:00,3.1837930721902596,39.87403572998368,9386
2018-12-04 19:41:00,3.1881285610216117,39.86992983998397,9386
2018-12-04 19:51:00,3.180518988227574,39.864586222053205,9386
2018-12-04 20:01:00,3.1669422638579054,39.85806781150993,9386
2018-12-04 20:11:00,3.150407493515906,39.8502666813181,9386
2018-12-04 20:21:00,3.1355034185807473,39.841409850476815,9386
2018-12-04 20:31:00,3.117825166911631,39.831548401275576,9386
2018-12-04 20:41:00,3.105689626059556,39.82057144252517,9386
2018-12-04 20:51:00,3.1092266199813086,39.81025001373571,9386
2018-12-04 21:01:00,3.113657133250719,39.802092321216705,9386
