time,activity,temp_without_drink_cycles,cow_id
2018-07-12 15:27:00,3.745601995303134,40.2387296796632,9777
2018-07-12 15:37:00,3.7716896392030907,40.2376829315642,9777
2018-07-12 15:47:00,3.777747887321968,40.234586012312505,9777
2018-07-12 15:57:00,3.771244582157675,40.22959662738141,9777
2018-07-12 16:07:00,3.765570311339811,40.22260671169688,9777
2018-07-12 16:17:00,3.7721213462574754,40.21400654799695,9777
2018-07-12 16:27:00,3.7641326110490465,40.203911153997026,9777
2018-07-12 16:37:00,3.7541942235674126,40.19219228995058,9777
2018-07-12 16:47:00,3.74262929577282,40.179187919724434,9777
2018-07-12 16:57:00,3.7256709094052547,40.16498374373055,9777
2018-07-12 17:07:00,3.7055895568515322,40.14944061886685,9777
2018-07-12 17:17:00,3.6974378754436823,40.134133371656915,9777
2018-07-12 17:27:00,3.700551710259829,40.12196392641406,9777
2018-07-12 17:37:00,3.6988863960214786,40.111515683017856,9777
2018-07-12 17:47:00,3.6923760890909962,40.1032853693575,9777
2018-07-12 17:57:00,3.6919924558830535,40.095966048389705,9777
2018-07-12 18:07:00,3.7236592669629376,40.08892823976683,9777
2018-07-12 18:17:00,3.7391237695813317,40.08215600882783,9777
2018-07-12 18:27:00,3.7695631924850153,40.07619015681251,9777
2018-07-12 18:37:00,3.7851613991610042,40.07098669941591,9777
2018-07-12 18:47:00,3.7846596448222978,40.067040508354914,9777
2018-07-12 18:57:00,3.777071906705929,40.06428541171711,9777
2018-07-12 19:07:00,3.7699647587622485,40.06214255979095,9777
2018-07-12 19:17:00,3.7672177613015934,40.06007234691314,9777
2018-07-12 19:27:00,3.779944659621368,40.05757114113125,9777
2018-07-12 19:37:00,3.7877699724087766,40.053840466686474,9777
2018-07-12 19:47:00,3.7935988502413402,40.04910110432056,9777
2018-07-12 19:57:00,3.793552397208599,40.04451219790278,9777
2018-07-12 20:07:00,3.790506873236513,40.041004194810554,9777
2018-07-12 20:17:00,3.784947399244072,40.038527207198086,9777
2018-07-12 20:27:00,3.796457718859326,40.0361252798163,9777
2018-07-12 20:37:00,3.7922105565403035,40.03379505175934,9777
2018-07-12 20:47:00,3.7852566088812623,40.03153335982171,9777
2018-07-12 20:57:00,3.7817684507014406,40.02933722417212,9777
2018-07-12 21:07:00,3.7874121445627478,40.02720383525537,9777
2018-07-12 21:17:00,3.7905204422771144,40.025130541801076,9777
2018-07-12 21:27:00,3.807274882626401,40.023114839831614,9777
2018-07-12 21:37:00,3.8251897919601032,40.018474996200354,9777
2018-07-12 21:47:00,3.8279607938513753,40.01383515256909,9777
2018-07-12 21:57:00,3.841943129041903,40.00808419782671,9777
2018-07-12 22:07:00,3.8558454225326004,40.00122213197322,9777
2018-07-12 22:17:00,3.870298117908418,39.99311006611973,9777
2018-07-12 22:27:00,3.8729183098565896,39.98388688915514,9777
2018-07-12 22:37:00,3.8665364115100105,39.97355260107943,9777
2018-07-12 22:47:00,3.8657817872728555,39.96516275744816,9777
2018-07-12 22:57:00,3.8556383531936,39.95885624715024,9777
2018-07-12 23:07:00,3.8487176891834847,39.953799736852304,9777
2018-07-12 23:17:00,3.8435099775096737,39.94999322655437,9777
2018-07-12 23:27:00,3.8440557276970932,39.94660338292311,9777
2018-07-12 23:37:00,3.842278407633481,39.94321353929185,9777
2018-07-12 23:47:00,3.840366289538124,39.938990362327246,9777
2018-07-12 23:57:00,3.8353958318996026,39.934350518695986,9777
2018-07-13 00:07:00,3.832360381642348,39.92929400839805,9777
